"Fusions"	"DB"	"Jackson"	"Fusion"	"Cosmic"	"Count"
"34658"	"SLC30A4--VPS53"	2	0	0	0	2
"34659"	"SLC30A6--ACTR2"	0	1	0	0	1
"34660"	"SLC30A6--BRE"	1	1	0	0	2
"34661"	"SLC30A6--EGFLAM"	1	0	0	0	1
"34662"	"SLC30A6--GNA11"	1	0	0	0	1
"34663"	"SLC30A6--RASSF3"	1	0	0	0	1
"34664"	"SLC30A6--RHBDD1"	0	0	1	0	1
"34665"	"SLC30A6--RYR3"	0	0	1	0	1
"34666"	"SLC30A6--UGGT1"	1	0	0	0	1
"34667"	"SLC30A7--CMTM8"	0	1	0	0	1
"34668"	"SLC30A7--HHIPL2"	1	1	0	0	2
"34669"	"SLC30A9--HOXC6"	1	0	0	0	1
"34670"	"SLC30A9--SLC2A9"	1	1	0	0	2
"34671"	"SLC30A9--SLC30A9"	2	0	0	0	2
"34672"	"SLC30A9--XRCC2"	1	0	0	0	1
"34673"	"SLC31A1--TMEM219"	1	0	0	0	1
"34674"	"SLC33A1--SLC33A1"	2	0	0	0	2
"34675"	"SLC34A2--CLDN7"	2	2	0	0	4
"34676"	"SLC34A2--EEA1"	1	1	0	0	2
"34677"	"SLC34A2--GPR98"	0	0	11	0	11
"34678"	"SLC34A2--NDUFV1"	0	1	0	0	1
"34679"	"SLC34A2--ROS1"	4	0	2	25	31
"34680"	"SLC34A2--SLC34A2"	1	0	0	0	1
"34681"	"SLC34A2--ZBTB43"	1	0	0	0	1
"34682"	"SLC34A3--9.Sep"	1	0	0	0	1
"34683"	"SLC35A1--LRRFIP1"	0	1	0	0	1
"34684"	"SLC35A3--C1orf194"	0	1	0	0	1
"34685"	"SLC35A3--HIAT1"	0	0	7	0	7
"34686"	"SLC35A3--SFI1"	1	0	0	0	1
"34687"	"SLC35A4--MTSS1"	1	1	0	0	2
"34688"	"SLC35A4--NUMA1"	1	0	0	0	1
"34689"	"SLC35A4--PEX1"	0	1	0	0	1
"34690"	"SLC35A4--SLC35A4"	1	0	0	0	1
"34691"	"SLC35A5--SLC35A5"	1	0	0	0	1
"34692"	"SLC35B1--IGFBP4"	3	0	0	0	3
"34693"	"SLC35B2--SLC35B2"	3	0	0	0	3
"34694"	"SLC35B3--GSTA5"	0	1	0	0	1
"34695"	"SLC35D1--PRKAR2B"	1	1	0	0	2
"34696"	"SLC35D2--C9orf163"	0	0	1	0	1
"34697"	"SLC35D2--LPPR1"	0	0	2	0	2
"34698"	"SLC35D2--MRPL50"	0	0	5	0	5
"34699"	"SLC35D2--PARL"	0	0	1	0	1
"34700"	"SLC35D2--RNF182"	0	0	1	0	1
"34701"	"SLC35E2--GNB1"	1	0	0	0	1
"34702"	"SLC35E2B--FAM208A"	1	0	0	0	1
"34703"	"SLC35E2B--L2HGDH"	0	0	1	0	1
"34704"	"SLC35E2B--SLC35E2"	0	0	19	0	19
"34705"	"SLC35E3--ARCN1"	1	0	0	0	1
"34706"	"SLC35E3--L3MBTL3"	0	1	0	0	1
"34707"	"SLC35E3--OS9"	1	0	0	0	1
"34708"	"SLC35E3--SLC35E3"	2	0	0	0	2
"34709"	"SLC35E4--PIK3CD"	1	0	0	0	1
"34710"	"SLC35E4--SEC14L2"	0	1	0	0	1
"34711"	"SLC35F2--AMPD3"	0	1	0	0	1
"34712"	"SLC35F2--PIWIL4"	1	1	0	0	2
"34713"	"SLC35F3--CCND1"	1	0	0	0	1
"34714"	"SLC35F3--KLHL1"	0	1	0	0	1
"34715"	"SLC35F3--KXD1"	1	0	0	0	1
"34716"	"SLC35F5--GRSF1"	0	0	1	0	1
"34717"	"SLC35F5--SLC35F5"	1	0	0	0	1
"34718"	"SLC35G6--ALOX12"	1	0	0	0	1
"34719"	"SLC35G6--FBN3"	1	0	0	0	1
"34720"	"SLC35G6--SLC16A13"	1	0	0	0	1
"34721"	"SLC36A1--FAM65B"	1	0	0	0	1
"34722"	"SLC36A1--FAT2"	1	0	0	0	1
"34723"	"SLC36A1--TTC37"	1	1	0	0	2
"34724"	"SLC36A2--RPL24"	1	0	0	0	1
"34725"	"SLC36A4--CSH1"	1	0	0	0	1
"34726"	"SLC37A1--H19"	1	0	0	0	1
"34727"	"SLC37A1--MTA1"	0	1	0	0	1
"34728"	"SLC37A1--NT5C3"	1	0	0	0	1
"34729"	"SLC37A1--PCNT"	1	0	0	0	1
"34730"	"SLC37A1--PCP4"	2	0	0	0	2
"34731"	"SLC37A3--FLYWCH2"	1	1	0	0	2
"34732"	"SLC38A1--ACTR3"	1	0	0	0	1
"34733"	"SLC38A1--GTSE1"	0	1	0	0	1
"34734"	"SLC38A1--PCED1B"	1	0	0	0	1
"34735"	"SLC38A1--PCTP"	0	1	0	0	1
"34736"	"SLC38A1--UNKL"	0	1	0	0	1
"34737"	"SLC38A10--C17orf101"	0	2	0	0	2
"34738"	"SLC38A10--HAGHL"	1	0	0	0	1
"34739"	"SLC38A10--KIAA0748"	0	1	0	0	1
"34740"	"SLC38A10--NPLOC4"	0	2	0	0	2
"34741"	"SLC38A10--SPTAN1"	1	0	0	0	1
"34742"	"SLC38A10--TMEM105"	1	0	0	0	1
"34743"	"SLC38A10--TMEM207"	0	1	0	0	1
"34744"	"SLC38A11--RABGAP1L"	1	0	0	0	1
"34745"	"SLC38A11--TANC1"	1	0	0	0	1
"34746"	"SLC38A2--CDC42BPA"	1	0	0	0	1
"34747"	"SLC38A2--GGNBP2"	1	0	0	0	1
"34748"	"SLC38A2--POR"	1	0	0	0	1
"34749"	"SLC38A2--RAB3IP"	2	1	0	0	3
"34750"	"SLC38A2--SLC38A2"	1	0	0	0	1
"34751"	"SLC38A3--SLC38A3"	1	0	0	0	1
"34752"	"SLC38A5--MRPS34"	1	0	0	0	1
"34753"	"SLC38A6--HNRNPAB"	1	0	0	0	1
"34754"	"SLC38A7--AXL"	1	0	0	0	1
"34755"	"SLC38A7--GOT2"	1	0	0	0	1
"34756"	"SLC38A7--ZNF853"	1	0	0	0	1
"34757"	"SLC38A9--KCNIP1"	1	1	0	0	2
"34758"	"SLC39A1--BLK"	1	0	0	0	1
"34759"	"SLC39A1--PARD3"	1	0	0	0	1
"34760"	"SLC39A11--ADSS"	0	1	0	0	1
"34761"	"SLC39A11--ANXA2"	1	0	0	0	1
"34762"	"SLC39A11--ARAP1"	1	0	0	0	1
"34763"	"SLC39A11--C17orf80"	1	0	0	0	1
"34764"	"SLC39A11--CA11"	0	1	0	0	1
"34765"	"SLC39A11--CD69"	1	0	0	0	1
"34766"	"SLC39A11--DHX29"	1	0	0	0	1
"34767"	"SLC39A11--FAM104A"	0	1	0	0	1
"34768"	"SLC39A11--FN1"	0	0	1	0	1
"34769"	"SLC39A11--HSPC072"	0	0	1	0	1
"34770"	"SLC39A11--ITGB4"	1	0	0	0	1
"34771"	"SLC39A11--OPN3"	0	1	0	0	1
"34772"	"SLC39A11--PITPNC1"	1	1	0	0	2
"34773"	"SLC39A11--RPTOR"	0	1	0	0	1
"34774"	"SLC39A11--SDK2"	3	2	0	0	5
"34775"	"SLC39A11--SLC6A4"	0	1	0	0	1
"34776"	"SLC39A11--WBSCR17"	1	0	0	0	1
"34777"	"SLC39A13--SLC39A13"	3	0	0	0	3
"34778"	"SLC39A14--FAM110B"	0	1	0	0	1
"34779"	"SLC39A14--IL4I1"	0	1	0	0	1
"34780"	"SLC39A14--PIWIL2"	0	2	0	0	2
"34781"	"SLC39A14--PRKDC"	1	1	0	0	2
"34782"	"SLC39A14--XPO7"	0	1	0	0	1
"34783"	"SLC39A3--PLPP2"	1	0	0	0	1
"34784"	"SLC39A3--PPAP2C"	2	1	0	0	3
"34785"	"SLC39A3--SGTA"	1	2	0	0	3
"34786"	"SLC39A3--SLC39A3"	1	0	0	0	1
"34787"	"SLC39A5--ANKRD52"	0	0	1	0	1
"34788"	"SLC39A5--KRT84"	0	1	0	0	1
"34789"	"SLC39A6--GLT1D1"	1	0	0	0	1
"34790"	"SLC39A6--MAST2"	1	1	0	0	2
"34791"	"SLC39A6--PTMA"	1	0	0	0	1
"34792"	"SLC39A6--RHOA"	1	0	0	0	1
"34793"	"SLC39A6--SLC39A6"	1	0	0	0	1
"34794"	"SLC39A7--IER3"	1	0	0	0	1
"34795"	"SLC39A7--RB1"	1	0	0	0	1
"34796"	"SLC39A7--SAT2"	1	0	0	0	1
"34797"	"SLC39A7--SLC39A7"	2	0	0	0	2
"34798"	"SLC39A8--GLS"	1	0	0	0	1
"34799"	"SLC39A9--BCL2L13"	1	1	0	0	2
"34800"	"SLC39A9--MFF"	2	0	0	0	2
"34801"	"SLC39A9--RAD51B"	1	0	0	0	1
"34802"	"SLC39A9--SEC23IP"	1	1	0	0	2
"34803"	"SLC39A9--USP15"	1	1	0	0	2
"34804"	"SLC3A1--ZNF341"	1	0	0	0	1
"34805"	"SLC3A2--ASRGL1"	0	1	0	0	1
"34806"	"SLC3A2--GRAP2"	0	1	0	0	1
"34807"	"SLC3A2--GSK3A"	1	0	0	0	1
"34808"	"SLC3A2--NXF1"	1	1	0	0	2
"34809"	"SLC3A2--POLR2G"	1	1	0	0	2
"34810"	"SLC3A2--SLC3A2"	4	0	0	0	4
"34811"	"SLC40A1--BCCIP"	1	0	0	0	1
"34812"	"SLC40A1--TYK2"	0	1	0	0	1
"34813"	"SLC41A1--C1orf159"	0	1	0	0	1
"34814"	"SLC41A1--SLC41A1"	1	0	0	0	1
"34815"	"SLC41A2--ANAPC7"	1	1	0	0	2
"34816"	"SLC41A2--DNM3"	1	1	0	0	2
"34817"	"SLC41A2--GGA1"	1	0	0	0	1
"34818"	"SLC41A2--LIN7A"	0	1	0	0	1
"34819"	"SLC41A3--ALDH1L1"	0	1	0	0	1
"34820"	"SLC41A3--RECQL5"	2	0	0	0	2
"34821"	"SLC43A2--SCARF1"	1	1	0	0	2
"34822"	"SLC43A2--SLC43A2"	1	0	0	0	1
"34823"	"SLC43A2--SMG6"	1	0	0	0	1
"34824"	"SLC43A2--SMYD4"	0	1	0	0	1
"34825"	"SLC43A3--FAM127A"	1	0	0	0	1
"34826"	"SLC44A1--FSD1L"	1	0	0	0	1
"34827"	"SLC44A1--KDM2A"	1	0	0	0	1
"34828"	"SLC44A1--NIPSNAP3A"	0	1	0	0	1
"34829"	"SLC44A1--PALM2-AKAP2"	0	1	0	0	1
"34830"	"SLC44A1--SLC44A1"	1	0	0	0	1
"34831"	"SLC44A1--TMEM38B"	1	0	0	0	1
"34832"	"SLC44A2--DST"	1	0	0	0	1
"34833"	"SLC44A2--PTPRQ"	0	1	0	0	1
"34834"	"SLC44A2--VCL"	1	0	0	0	1
"34835"	"SLC44A3--ABCD3"	0	1	0	0	1
"34836"	"SLC44A4--ANKRD17"	1	0	0	0	1
"34837"	"SLC44A4--HSPA1L"	1	0	0	0	1
"34838"	"SLC44A4--OGT"	0	1	0	0	1
"34839"	"SLC44A4--SLC44A4"	1	0	0	0	1
"34840"	"SLC44A5--ATP6V1C2"	1	0	0	0	1
"34841"	"SLC44A5--PLEKHA7"	1	0	0	0	1
"34842"	"SLC45A1--EIF3K"	1	0	0	0	1
"34843"	"SLC45A2--AMACR"	1	1	0	0	2
"34844"	"SLC45A2--C1QTNF3"	0	1	0	0	1
"34845"	"SLC45A2--C1QTNF3-AMACR"	1	0	0	0	1
"34846"	"SLC45A2--CCDC125"	0	1	0	0	1
"34847"	"SLC45A3--AP1G2"	0	1	0	0	1
"34848"	"SLC45A3--BRAF"	1	0	0	2	3
"34849"	"SLC45A3--ELK4"	1	0	4	18	23
"34850"	"SLC45A3--EPB41L4B"	2	0	0	0	2
"34851"	"SLC45A3--ERG"	17	12	0	50	79
"34852"	"SLC45A3--ETV1"	14	6	0	3	23
"34853"	"SLC45A3--ETV5"	1	0	0	2	3
"34854"	"SLC45A3--FN1"	0	1	0	0	1
"34855"	"SLC45A3--FOXP1"	0	1	0	0	1
"34856"	"SLC45A3--MLLT1"	1	0	0	0	1
"34857"	"SLC45A3--SIAE"	0	1	0	0	1
"34858"	"SLC45A3--SKIL"	0	1	0	0	1
"34859"	"SLC45A3--STAT6"	0	3	0	0	3
"34860"	"SLC45A3--ZBTB7B"	3	1	0	0	4
"34861"	"SLC45A3--ZNFX1"	0	1	0	0	1
"34862"	"SLC47A1--SLC47A1"	1	0	0	0	1
"34863"	"SLC47A2--ALDH3A1"	0	2	0	0	2
"34864"	"SLC47A2--FADS2"	0	1	0	0	1
"34865"	"SLC47A2--ULK2"	0	1	0	0	1
"34866"	"SLC48A1--SLC48A1"	1	0	0	0	1
"34867"	"SLC4A1--TCF7L1"	1	0	0	0	1
"34868"	"SLC4A10--ARL13B"	1	0	0	0	1
"34869"	"SLC4A10--SLC4A10"	1	0	0	0	1
"34870"	"SLC4A1AP--GPN1"	1	1	0	0	2
"34871"	"SLC4A2--RPL7"	1	0	0	0	1
"34872"	"SLC4A2--SLC4A2"	1	0	0	0	1
"34873"	"SLC4A4--ARHGAP6"	1	1	0	0	2
"34874"	"SLC4A4--C1orf135"	1	1	0	0	2
"34875"	"SLC4A4--EPB41L1"	0	1	0	0	1
"34876"	"SLC4A4--GOLGA4"	1	1	0	0	2
"34877"	"SLC4A4--PIGU"	2	0	0	0	2
"34878"	"SLC4A4--SLC4A4"	2	0	0	0	2
"34879"	"SLC4A4--TMPRSS11E"	1	0	0	0	1
"34880"	"SLC4A5--NCOR2"	2	0	0	0	2
"34881"	"SLC4A5--SLC4A5"	2	0	0	0	2
"34882"	"SLC4A7--SLC4A7"	3	0	0	0	3
"34883"	"SLC4A7--TYR"	1	2	0	0	3
"34884"	"SLC4A8--LMBRD1"	2	0	0	0	2
"34885"	"SLC4A8--MGAT4C"	0	1	0	0	1
"34886"	"SLC50A1--SLC1A2"	1	0	0	0	1
"34887"	"SLC50A1--SNHG1"	1	0	0	0	1
"34888"	"SLC52A2--SLC52A1"	1	0	0	0	1
"34889"	"SLC5A1--SLC5A1"	1	0	0	0	1
"34890"	"SLC5A1--YWHAH"	0	2	0	0	2
"34891"	"SLC5A10--FGG"	4	0	0	0	4
"34892"	"SLC5A2--C16orf58"	1	0	1	0	2
"34893"	"SLC5A2--IGSF8"	1	0	0	0	1
"34894"	"SLC5A2--SLC5A2"	4	0	0	0	4
"34895"	"SLC5A3--MRPS6"	24	0	2	0	26
"34896"	"SLC5A3--UBXN11"	1	0	0	0	1
"34897"	"SLC5A5--CENPL"	0	0	1	0	1
"34898"	"SLC6A1--ARHGAP35"	1	0	0	0	1
"34899"	"SLC6A10P--SLC6A8"	0	0	1	0	1
"34900"	"SLC6A14--SLC6A14"	1	0	0	0	1
"34901"	"SLC6A15--NR1D1"	1	0	0	0	1
"34902"	"SLC6A17--DPYD"	0	1	0	0	1
"34903"	"SLC6A18--abParts"	0	0	4	0	4
"34904"	"SLC6A20--ZNF574"	1	0	0	0	1
"34905"	"SLC6A6--FGD5"	1	0	0	0	1
"34906"	"SLC6A6--GSDMB"	0	0	1	0	1
"34907"	"SLC6A6--SLC6A6"	1	0	0	0	1
"34908"	"SLC6A8--PREP"	0	1	0	0	1
"34909"	"SLC6A9--EIF2B3"	0	1	0	0	1
"34910"	"SLC7A1--AKNA"	0	1	0	0	1
"34911"	"SLC7A1--B4GALT4"	1	0	0	0	1
"34912"	"SLC7A1--CDX2"	0	1	0	0	1
"34913"	"SLC7A1--HRSP12"	1	1	0	0	2
"34914"	"SLC7A1--UBL3"	0	1	0	0	1
"34915"	"SLC7A1--USPL1"	0	1	0	0	1
"34916"	"SLC7A11--STIP1"	1	0	0	0	1
"34917"	"SLC7A2--ETS2"	1	0	0	0	1
"34918"	"SLC7A2--SLC7A2"	1	0	0	0	1
"34919"	"SLC7A2--TERT"	0	1	0	0	1
"34920"	"SLC7A5--HLA-DPB1"	0	0	1	0	1
"34921"	"SLC7A5--KDM6A"	1	0	0	0	1
"34922"	"SLC7A5--NOS1AP"	1	0	0	0	1
"34923"	"SLC7A5--SMG1"	1	0	0	0	1
"34924"	"SLC7A5--TMEM219"	1	0	0	0	1
"34925"	"SLC7A5--ZNF76"	1	0	0	0	1
"34926"	"SLC7A5P1--LOC595101"	0	0	2	0	2
"34927"	"SLC7A5P1,LOC440354--HLA-DPB1"	0	0	1	0	1
"34928"	"SLC7A6--C16orf70"	0	1	0	0	1
"34929"	"SLC7A6--GRXCR1"	1	1	0	0	2
"34930"	"SLC7A6--NFATC3"	1	1	0	0	2
"34931"	"SLC7A6--PLA2G15"	0	1	0	0	1
"34932"	"SLC7A6OS--SLC7A6OS"	1	0	0	0	1
"34933"	"SLC7A7--ACIN1"	0	1	0	0	1
"34934"	"SLC7A8--LGALS8"	0	0	3	0	3
"34935"	"SLC8A1--RAB6A"	1	0	0	0	1
"34936"	"SLC8A1--SLC8A1"	1	0	0	0	1
"34937"	"SLC8A1--TTC7A"	0	0	1	0	1
"34938"	"SLC8A2--DHX34"	1	0	0	0	1
"34939"	"SLC8A3--MEIS3"	1	0	0	0	1
"34940"	"SLC9A1--COL4A1"	1	0	0	0	1
"34941"	"SLC9A2--C2orf55"	0	1	0	0	1
"34942"	"SLC9A3R1--FBXO18"	1	1	0	0	2
"34943"	"SLC9A3R1--MALAT1"	1	0	0	0	1
"34944"	"SLC9A3R1--RAB37"	0	1	0	0	1
"34945"	"SLC9A3R1--RABEP1"	1	1	0	0	2
"34946"	"SLC9A3R1--SLC9A3R1"	2	0	0	0	2
"34947"	"SLC9A3R1--VASH2"	1	0	0	0	1
"34948"	"SLC9A7--CHMP5"	1	0	0	0	1
"34949"	"SLC9A8--B4GALT5"	0	1	0	0	1
"34950"	"SLC9A8--CCDC64B"	2	0	0	0	2
"34951"	"SLC9A8--CD74"	0	0	1	0	1
"34952"	"SLC9A8--PTGIS"	0	1	0	0	1
"34953"	"SLC9A8--RAE1"	1	1	0	0	2
"34954"	"SLC9A8--TOM1L2"	0	1	0	0	1
"34955"	"SLC9A9--KCNAB1"	1	1	0	0	2
"34956"	"SLC9A9--PDLIM3"	1	0	0	0	1
"34957"	"SLC9A9--TNRC6A"	1	0	0	0	1
"34958"	"SLC9B1--LRRK1"	1	0	0	0	1
"34959"	"SLC9B1--PTPRQ"	1	0	0	0	1
"34960"	"SLC9C2--RABGAP1L"	0	0	1	0	1
"34961"	"SLCO1A2--HP1BP3"	1	0	0	0	1
"34962"	"SLCO1A2--PPY"	1	0	0	0	1
"34963"	"SLCO1A2--SMYD3"	0	0	4	0	4
"34964"	"SLCO1B1--IAPP"	1	0	0	0	1
"34965"	"SLCO1B1--MAPRE1"	1	0	0	0	1
"34966"	"SLCO1B3--SLCO1B7"	0	0	1	0	1
"34967"	"SLCO2A1--DAG1"	1	0	0	0	1
"34968"	"SLCO2A1--RREB1"	1	0	0	0	1
"34969"	"SLCO2A1--RYK"	0	1	0	0	1
"34970"	"SLCO2B1--FURIN"	1	0	0	0	1
"34971"	"SLCO2B1--HNF4A"	1	2	0	0	3
"34972"	"SLCO2B1--SLCO2B1"	1	0	0	0	1
"34973"	"SLCO3A1--ATPBD4"	0	1	0	0	1
"34974"	"SLCO3A1--BMPR2"	1	1	0	0	2
"34975"	"SLCO3A1--EPHB1"	0	1	0	0	1
"34976"	"SLCO3A1--HDDC3"	1	1	0	0	2
"34977"	"SLCO3A1--ITGA11"	0	1	0	0	1
"34978"	"SLCO4A1--GCDH"	1	0	0	0	1
"34979"	"SLCO4A1--SLCO4A1"	1	0	0	0	1
"34980"	"SLCO4A1--ZNF691"	1	0	0	0	1
"34981"	"SLF1--ZMYM2"	3	0	0	0	3
"34982"	"SLFN11--C17orf37"	1	0	0	0	1
"34983"	"SLFN11--CCL14"	0	1	0	0	1
"34984"	"SLFN11--CPE"	1	0	0	0	1
"34985"	"SLFN11--MIEN1"	2	0	0	0	2
"34986"	"SLFN12--PSMD3"	1	0	0	0	1
"34987"	"SLFN13--ARHGAP44"	1	0	0	0	1
"34988"	"SLFN5--CDK5RAP3"	0	1	0	0	1
"34989"	"SLFN5--SLFN11"	0	0	1	0	1
"34990"	"SLFN5--SYNRG"	1	0	0	0	1
"34991"	"SLFN5--TBC1D15"	2	0	0	0	2
"34992"	"SLIRP--RAP2C"	1	0	0	0	1
"34993"	"SLIRP--SEC14L1"	1	0	0	0	1
"34994"	"SLIT1--C3"	0	0	1	0	1
"34995"	"SLIT1--FAM208B"	1	0	0	0	1
"34996"	"SLIT1--RAB10"	1	0	0	0	1
"34997"	"SLIT1--SFRP5"	1	0	0	0	1
"34998"	"SLIT1--TMEM204"	0	0	2	0	2
"34999"	"SLIT2--SLIT2"	1	0	0	0	1
"35000"	"SLIT3--HSD17B4"	1	0	0	0	1
"35001"	"SLIT3--ITPR2"	0	1	0	0	1
"35002"	"SLIT3--MAGED2"	2	0	0	0	2
"35003"	"SLITRK2--SLITRK2"	1	0	0	0	1
"35004"	"SLK--INA"	0	1	0	0	1
"35005"	"SLK--ZFHX3"	1	1	0	0	2
"35006"	"SLMAP--CUL4B"	0	1	0	0	1
"35007"	"SLMAP--CYP11A1"	0	1	0	0	1
"35008"	"SLMAP--FAF1"	1	1	0	0	2
"35009"	"SLMO2--PTPRT"	1	0	0	0	1
"35010"	"SLMO2--TRAPPC10"	1	1	0	0	2
"35011"	"SLPI--APPBP2"	1	0	0	0	1
"35012"	"SLPI--ARHGAP10"	1	0	0	0	1
"35013"	"SLPI--DDX27"	0	1	0	0	1
"35014"	"SLPI--LRP1"	1	0	0	0	1
"35015"	"SLPI--SEC14L2"	1	0	0	0	1
"35016"	"SLTM--ADM"	1	0	0	0	1
"35017"	"SLTM--ATE1"	2	0	0	0	2
"35018"	"SLTM--C6orf89"	1	0	0	0	1
"35019"	"SLTM--LPHN1"	1	0	0	0	1
"35020"	"SLTM--SLTM"	2	0	0	0	2
"35021"	"SLTM--UACA"	1	0	0	0	1
"35022"	"SLU7--FAM204A"	1	0	0	0	1
"35023"	"SLU7--IGJ"	1	0	0	0	1
"35024"	"SLU7--SLU7"	1	0	0	0	1
"35025"	"SLX4--AUTS2"	1	0	0	0	1
"35026"	"SLX4--UPF2"	0	0	1	0	1
"35027"	"SMA4--C1QTNF3-AMACR"	6	0	0	0	6
"35028"	"SMA4--CCNL2"	1	0	0	0	1
"35029"	"SMA4--GTF2H2"	0	0	1	0	1
"35030"	"SMA4--GTF2H2C,GTF2H2D"	0	0	8	0	8
"35031"	"SMA4--NMNAT1"	1	0	0	0	1
"35032"	"SMA5,SMA4--XPO7"	0	0	1	0	1
"35033"	"SMAD2--C10orf90"	1	1	0	0	2
"35034"	"SMAD2--CABLES1"	0	1	0	0	1
"35035"	"SMAD2--CD226"	1	1	0	0	2
"35036"	"SMAD2--HHAT"	0	0	1	0	1
"35037"	"SMAD2--PGAM1"	1	0	0	0	1
"35038"	"SMAD2--PPP6R3"	1	0	0	0	1
"35039"	"SMAD2--ZBTB7C"	1	2	0	0	3
"35040"	"SMAD3--AAGAB"	14	3	0	0	17
"35041"	"SMAD3--C15orf44"	1	1	0	0	2
"35042"	"SMAD3--DIS3L"	2	0	0	0	2
"35043"	"SMAD3--DLGAP4"	0	1	0	0	1
"35044"	"SMAD3--EXOC4"	1	0	0	0	1
"35045"	"SMAD3--IL17RA"	0	1	0	0	1
"35046"	"SMAD3--PHLDB1"	1	0	0	0	1
"35047"	"SMAD3--SENP8"	1	1	0	0	2
"35048"	"SMAD3--SLC9A9"	1	0	0	0	1
"35049"	"SMAD3--SMAD3"	3	0	0	0	3
"35050"	"SMAD3--SMAD6"	1	2	0	0	3
"35051"	"SMAD3--TACC1"	1	0	0	0	1
"35052"	"SMAD4--NRG1"	1	1	0	0	2
"35053"	"SMAD4--SKAP1"	0	1	0	0	1
"35054"	"SMAD4--SMAD4"	2	0	0	0	2
"35055"	"SMAD5--COL5A1"	0	1	0	0	1
"35056"	"SMAD5--SMAD5"	1	0	0	0	1
"35057"	"SMAD5--SMAD9"	0	0	1	0	1
"35058"	"SMAD6--CGA"	1	0	0	0	1
"35059"	"SMAD6--FAM96A"	0	1	0	0	1
"35060"	"SMAD6--NPAS2"	1	0	0	0	1
"35061"	"SMAD7--DYM"	1	2	0	0	3
"35062"	"SMAD7--SMAD7"	1	0	0	0	1
"35063"	"SMAD7--SUMF1"	1	0	0	0	1
"35064"	"SMAD9--BEND7"	1	0	0	0	1
"35065"	"SMAD9--C9orf72"	0	0	1	0	1
"35066"	"SMAD9--CCNA1"	0	1	0	0	1
"35067"	"SMAGP--GTPBP2"	1	0	0	0	1
"35068"	"SMAGP--NELL2"	0	1	0	0	1
"35069"	"SMAGP--TFCP2"	0	0	1	0	1
"35070"	"SMAP1--C14orf132"	1	1	0	0	2
"35071"	"SMAP1--CGA"	1	1	0	0	2
"35072"	"SMAP1--FAR2"	1	1	0	0	2
"35073"	"SMAP1--KHDC1"	0	1	0	0	1
"35074"	"SMAP1--NBEA"	1	0	0	0	1
"35075"	"SMAP1--POLR2G"	1	0	0	0	1
"35076"	"SMAP2--B3GNTL1"	1	0	0	0	1
"35077"	"SMAP2--CCT7"	2	0	0	0	2
"35078"	"SMAP2--NLRX1"	0	1	0	0	1
"35079"	"SMAP2--RPS24"	1	0	0	0	1
"35080"	"SMAP2--SMAP2"	1	0	0	0	1
"35081"	"SMAP2--STXBP1"	1	0	0	0	1
"35082"	"SMARCA1--ALG13"	1	1	0	0	2
"35083"	"SMARCA1--C11orf58"	0	0	3	0	3
"35084"	"SMARCA1--CNP"	1	0	0	0	1
"35085"	"SMARCA1--MAGEA4"	0	0	4	0	4
"35086"	"SMARCA1--PYROXD1"	0	0	1	0	1
"35087"	"SMARCA1--SMARCA1"	1	0	0	0	1
"35088"	"SMARCA1--TRIP4"	0	0	1	0	1
"35089"	"SMARCA2--AC074212.3"	1	0	0	0	1
"35090"	"SMARCA2--AMACR"	1	0	0	0	1
"35091"	"SMARCA2--BEND2"	0	1	0	0	1
"35092"	"SMARCA2--DMRT1"	1	1	0	0	2
"35093"	"SMARCA2--SMARCA2"	1	0	0	0	1
"35094"	"SMARCA2--SMARCA4"	5	0	0	0	5
"35095"	"SMARCA2--SNTA1"	1	0	0	0	1
"35096"	"SMARCA2--YWHAH"	1	0	0	0	1
"35097"	"SMARCA4--C19orf38"	1	2	0	0	3
"35098"	"SMARCA4--CARM1"	1	1	0	0	2
"35099"	"SMARCA4--DNM2"	5	2	0	0	7
"35100"	"SMARCA4--DOCK6"	3	1	0	0	4
"35101"	"SMARCA4--ICAM1"	1	0	0	0	1
"35102"	"SMARCA4--KDM4B"	0	1	0	0	1
"35103"	"SMARCA4--LDLR"	1	0	0	0	1
"35104"	"SMARCA4--MAD1L1"	1	0	0	0	1
"35105"	"SMARCA4--MYO1D"	1	0	0	0	1
"35106"	"SMARCA4--PPDPF"	1	0	0	0	1
"35107"	"SMARCA4--PTMA"	1	0	0	0	1
"35108"	"SMARCA4--RNF216"	0	1	0	0	1
"35109"	"SMARCA4--SLC44A2"	1	2	0	0	3
"35110"	"SMARCA4--SMARCA2"	6	0	0	0	6
"35111"	"SMARCA4--SMARCA4"	4	0	0	0	4
"35112"	"SMARCA5--APPBP2"	1	0	0	0	1
"35113"	"SMARCA5--C11orf58"	0	0	2	0	2
"35114"	"SMARCA5--MAGEA4"	0	0	4	0	4
"35115"	"SMARCA5--PYROXD1"	0	0	1	0	1
"35116"	"SMARCA5--TRIP4"	0	0	1	0	1
"35117"	"SMARCAD1--C1orf168"	0	0	1	0	1
"35118"	"SMARCAD1--GRID2"	2	1	0	0	3
"35119"	"SMARCAD1--SMARCAD1"	1	0	0	0	1
"35120"	"SMARCAL1--MBP"	1	0	0	0	1
"35121"	"SMARCB1--ANKRD28"	1	0	0	0	1
"35122"	"SMARCB1--HRASLS2"	0	1	0	0	1
"35123"	"SMARCB1--ORM1"	1	0	0	0	1
